Date,Close,RESULT
2016-01-05,102.709999,Hold
2016-01-06,100.699997,Buy
2016-01-07,96.449997,Hold
2016-01-08,96.959999,Hold
2016-01-11,98.529999,Hold
2016-01-12,99.959999,Buy
2016-01-13,97.389999,Buy
2016-01-14,99.519997,Buy
2016-01-15,97.129997,Hold
2016-01-19,96.660004,Sell
2016-01-20,96.790001,Hold
2016-01-21,96.300003,Sell
2016-01-22,101.41999799999999,Hold
2016-01-25,99.440002,Sell
2016-01-26,99.989998,Sell
2016-01-27,93.41999799999999,Hold
2016-01-28,94.089996,Buy
2016-01-29,97.339996,Buy
2016-02-01,96.43,Hold
2016-02-02,94.480003,Hold
2016-02-03,96.349998,Sell
2016-02-04,96.599998,Buy
2016-02-05,94.019997,Buy
2016-02-08,95.010002,Buy
2016-02-09,94.989998,Buy
2016-02-10,94.269997,Hold
2016-02-11,93.699997,Hold
2016-02-12,93.989998,Hold
2016-02-16,96.639999,Sell
2016-02-17,98.120003,Hold
2016-02-18,96.260002,Buy
2016-02-19,96.040001,Buy
2016-02-22,96.879997,Buy
2016-02-23,94.690002,Buy
2016-02-24,96.099998,Hold
2016-02-25,96.760002,Buy
2016-02-26,96.910004,Sell
2016-02-29,96.690002,Buy
2016-03-01,100.529999,Sell
2016-03-02,100.75,Buy
2016-03-03,101.5,Hold
2016-03-04,103.010002,Hold
2016-03-07,101.870003,Hold
2016-03-08,101.029999,Hold
2016-03-09,101.120003,Sell
2016-03-10,101.16999799999999,Hold
2016-03-11,102.260002,Buy
2016-03-14,102.519997,Buy
2016-03-15,104.58000200000001,Sell
2016-03-16,105.970001,Sell
2016-03-17,105.800003,Sell
2016-03-18,105.91999799999999,Buy
2016-03-21,105.910004,Sell
2016-03-22,106.720001,Buy
2016-03-23,106.129997,Hold
2016-03-24,105.66999799999999,Hold
2016-03-28,105.190002,Sell
2016-03-29,107.68,Buy
2016-03-30,109.559998,Buy
2016-03-31,108.989998,Hold
2016-04-01,109.989998,Buy
2016-04-04,111.120003,Buy
2016-04-05,109.809998,Hold
2016-04-06,110.959999,Buy
2016-04-07,108.540001,Buy
2016-04-08,108.660004,Buy
2016-04-11,109.019997,Buy
2016-04-12,110.440002,Sell
2016-04-13,112.040001,Sell
2016-04-14,112.099998,Buy
2016-04-15,109.849998,Hold
2016-04-18,107.480003,Sell
2016-04-19,106.910004,Buy
2016-04-20,107.129997,Buy
2016-04-21,105.970001,Sell
2016-04-22,105.68,Hold
2016-04-25,105.08000200000001,Hold
2016-04-26,104.349998,Hold
2016-04-27,97.82,Hold
2016-04-28,94.83000200000001,Sell
2016-04-29,93.739998,Buy
2016-05-02,93.639999,Sell
2016-05-03,95.18,Buy
2016-05-04,94.190002,Sell
2016-05-05,93.239998,Hold
2016-05-06,92.720001,Sell
2016-05-09,92.790001,Sell
2016-05-10,93.41999799999999,Sell
2016-05-11,92.510002,Sell
2016-05-12,90.339996,Buy
2016-05-13,90.519997,Hold
2016-05-16,93.879997,Sell
2016-05-17,93.489998,Buy
2016-05-18,94.559998,Hold
2016-05-19,94.199997,Buy
2016-05-20,95.220001,Hold
2016-05-23,96.43,Buy
2016-05-24,97.900002,Buy
2016-05-25,99.620003,Sell
2016-05-26,100.410004,Hold
2016-05-27,100.349998,Sell
2016-05-31,99.860001,Sell
2016-06-01,98.459999,Hold
2016-06-02,97.720001,Hold
2016-06-03,97.91999799999999,Buy
2016-06-06,98.629997,Hold
2016-06-07,99.029999,Sell
2016-06-08,98.940002,Sell
2016-06-09,99.650002,Buy
2016-06-10,98.83000200000001,Buy
2016-06-13,97.339996,Buy
2016-06-14,97.459999,Hold
2016-06-15,97.139999,Sell
2016-06-16,97.550003,Sell
2016-06-17,95.33000200000001,Hold
2016-06-20,95.099998,Sell
2016-06-21,95.910004,Buy
2016-06-22,95.550003,Sell
2016-06-23,96.099998,Buy
2016-06-24,93.400002,Buy
2016-06-27,92.040001,Sell
2016-06-28,93.589996,Hold
2016-06-29,94.400002,Hold
2016-06-30,95.599998,Buy
2016-07-01,95.889999,Sell
2016-07-05,94.989998,Buy
2016-07-06,95.529999,Sell
2016-07-07,95.940002,Sell
2016-07-08,96.68,Buy
2016-07-11,96.980003,Hold
2016-07-12,97.41999799999999,Hold
2016-07-13,96.870003,Hold
2016-07-14,98.790001,Hold
2016-07-15,98.779999,Buy
2016-07-18,99.83000200000001,Hold
2016-07-19,99.870003,Sell
2016-07-20,99.959999,Buy
2016-07-21,99.43,Sell
2016-07-22,98.660004,Sell
2016-07-25,97.339996,Hold
2016-07-26,96.66999799999999,Sell
2016-07-27,102.949997,Hold
2016-07-28,104.339996,Sell
2016-07-29,104.209999,Hold
2016-08-01,106.050003,Sell
2016-08-02,104.480003,Sell
2016-08-03,105.790001,Buy
2016-08-04,105.870003,Sell
2016-08-05,107.480003,Sell
2016-08-08,108.370003,Buy
2016-08-09,108.809998,Sell
2016-08-10,108.0,Buy
2016-08-11,107.93,Buy
2016-08-12,108.18,Sell
2016-08-15,109.480003,Hold
2016-08-16,109.379997,Sell
2016-08-17,109.220001,Hold
2016-08-18,109.08000200000001,Sell
2016-08-19,109.360001,Sell
2016-08-22,108.510002,Hold
2016-08-23,108.849998,Buy
2016-08-24,108.029999,Sell
2016-08-25,107.57,Buy
2016-08-26,106.940002,Hold
2016-08-29,106.82,Hold
2016-08-30,106.0,Buy
2016-08-31,106.099998,Hold
2016-09-01,106.730003,Hold
2016-09-02,107.730003,Sell
2016-09-06,107.699997,Hold
2016-09-07,108.360001,Buy
2016-09-08,105.519997,Sell
2016-09-09,103.129997,Hold
2016-09-12,105.440002,Buy
2016-09-13,107.949997,Buy
2016-09-14,111.769997,Sell
2016-09-15,115.57,Hold
2016-09-16,114.91999799999999,Sell
2016-09-19,113.58000200000001,Buy
2016-09-20,113.57,Hold
2016-09-21,113.550003,Hold
2016-09-22,114.620003,Sell
2016-09-23,112.709999,Buy
2016-09-26,112.879997,Buy
2016-09-27,113.089996,Hold
2016-09-28,113.949997,Buy
2016-09-29,112.18,Buy
2016-09-30,113.050003,Buy
2016-10-03,112.519997,Buy
2016-10-04,113.0,Sell
2016-10-05,113.050003,Buy
2016-10-06,113.889999,Buy
2016-10-07,114.059998,Buy
2016-10-10,116.050003,Hold
2016-10-11,116.300003,Sell
2016-10-12,117.339996,Sell
2016-10-13,116.980003,Buy
2016-10-14,117.629997,Hold
2016-10-17,117.550003,Hold
2016-10-18,117.470001,Sell
2016-10-19,117.120003,Hold
2016-10-20,117.059998,Hold
2016-10-21,116.599998,Hold
2016-10-24,117.650002,Sell
2016-10-25,118.25,Hold
2016-10-26,115.589996,Sell
2016-10-27,114.480003,Hold
2016-10-28,113.720001,Buy
2016-10-31,113.540001,Hold
2016-11-01,111.489998,Sell
2016-11-02,111.589996,Sell
2016-11-03,109.83000200000001,Sell
2016-11-04,108.839996,Hold
2016-11-07,110.410004,Buy
2016-11-08,111.059998,Buy
2016-11-09,110.879997,Buy
2016-11-10,107.790001,Hold
2016-11-11,108.43,Sell
2016-11-14,105.709999,Buy
2016-11-15,107.110001,Sell
2016-11-16,109.989998,Sell
2016-11-17,109.949997,Buy
2016-11-18,110.059998,Buy
2016-11-21,111.730003,Buy
2016-11-22,111.800003,Buy
2016-11-23,111.230003,Buy
2016-11-25,111.790001,Hold
2016-11-28,111.57,Buy
2016-11-29,111.459999,Buy
2016-11-30,110.519997,Hold
2016-12-01,109.489998,Buy
2016-12-02,109.900002,Sell
2016-12-05,109.110001,Sell
2016-12-06,109.949997,Sell
2016-12-07,111.029999,Buy
2016-12-08,112.120003,Buy
2016-12-09,113.949997,Buy
2016-12-12,113.300003,Hold
2016-12-13,115.190002,Sell
2016-12-14,115.190002,Buy
2016-12-15,115.82,Buy
2016-12-16,115.970001,Buy
2016-12-19,116.639999,Sell
2016-12-20,116.949997,Hold
2016-12-21,117.059998,Buy
2016-12-22,116.290001,Sell
2016-12-23,116.519997,Hold
2016-12-27,117.260002,Sell
2016-12-28,116.760002,Sell
2016-12-29,116.730003,Hold
2016-12-30,115.82,Hold
2017-01-03,116.150002,Sell
2017-01-04,116.019997,Hold
2017-01-05,116.610001,Buy
2017-01-06,117.910004,Hold
2017-01-09,118.989998,Sell
2017-01-10,119.110001,Sell
2017-01-11,119.75,Hold
2017-01-12,119.25,Buy
2017-01-13,119.040001,Sell
2017-01-17,120.0,Hold
2017-01-18,119.989998,Buy
2017-01-19,119.779999,Sell
2017-01-20,120.0,Sell
2017-01-23,120.08000200000001,Hold
2017-01-24,119.970001,Hold
2017-01-25,121.879997,Buy
2017-01-26,121.940002,Sell
2017-01-27,121.949997,Hold
2017-01-30,121.629997,Hold
2017-01-31,121.349998,Buy
2017-02-01,128.75,Buy
2017-02-02,128.529999,Hold
2017-02-03,129.080002,Buy
2017-02-06,130.28999299999998,Hold
2017-02-07,131.529999,Sell
2017-02-08,132.03999299999998,Hold
2017-02-09,132.419998,Buy
2017-02-10,132.119995,Hold
2017-02-13,133.28999299999998,Sell
2017-02-14,135.020004,Sell
2017-02-15,135.509995,Sell
2017-02-16,135.350006,Hold
2017-02-17,135.720001,Hold
2017-02-21,136.699997,Buy
2017-02-22,137.110001,Buy
2017-02-23,136.529999,Hold
2017-02-24,136.66000400000001,Sell
2017-02-27,136.929993,Buy
2017-02-28,136.990005,Hold
